OPV_ID;OPV_LIBELLE;OPV_DEPENSE;OPV_RECETTE;OPV_BUD_ID;OPV_CAT_ID;OPV_OPERATION_ORIGINE;OPV_SOLDE;OPV_TYPE;OPV_PERIODE;OPV_LETTRAGE
4117;;0,000000;300,070000;239;21;2 859;300,070000;D;;
4118;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;2 887;-29,990000;D;;
4119;;2,870000;0,000000;223;107;2 887;-2,870000;D;;
4120;_;40,000000;0,000000;245;6;2 891;-40,000000;D;;
4121;;40,000000;0,000000;189;6;2 891;-40,000000;D;;
4122;_;40,000000;0,000000;245;6;2 907;-40,000000;D;;
4123;pour les marchés;40,000000;0,000000;224;6;2 907;-40,000000;D;;
4124;MATMUT;0,000000;116,620000;176;129;2 927;116,620000;D;;
4125;Entretien;0,000000;91,470000;178;129;2 927;91,470000;D;;
4126;Impots;0,000000;114,340000;211;129;2 927;114,340000;D;;
4127;Impots locaux;0,000000;62,500000;210;88;2 927;62,500000;D;;
4128;Redevance TV;0,000000;10,060000;212;129;2 927;10,060000;D;;
4129;Remb emprunt;0,000000;516,400000;189;129;2 927;516,400000;D;;
4130;Eau;0,000000;56,410000;216;129;2 927;56,410000;D;;
4131;Electricite;0,000000;99,090000;217;129;2 927;99,090000;D;;
4132;Téléphone;0,000000;34,300000;223;129;2 927;34,300000;D;;
4133;Entretien pommier;0,000000;7,620000;219;129;2 927;7,620000;D;;
4134;Impot fonciers;0,000000;56,410000;209;129;2 927;56,410000;D;;
4135;;0,000000;76,220000;245;129;2 927;76,220000;D;;
4136;Argent de poche;0,000000;242,120000;245;129;2 927;242,120000;D;;
4137;;0,000000;609,800000;189;129;2 927;609,800000;D;;
4138;;0,000000;125,010000;176;129;2 927;125,010000;D;;
4139;;0,000000;182,940000;238;129;2 927;182,940000;D;;
4140;;0,000000;99,090000;224;129;2 927;99,090000;D;;
4141;;0,000000;29,990000;223;126;2 927;29,990000;D;;
4142;;242,500000;0,000000;180;51;2 927;-242,500000;D;;
4143;;0,000000;90,940000;192;21;2 927;90,940000;D;;
4144;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;2 957;-29,990000;D;;
4145;;8,220000;0,000000;223;107;2 957;-8,220000;D;;
4146;_;36,650000;0,000000;189;14;2 966;-36,650000;D;;
4147;;27,000000;0,000000;248;44;2 966;-27,000000;D;;
4148;casque clara + webcam + k7 caméra;39,950000;0,000000;248;120;2 970;-39,950000;D;;
4149;k7 pour camera;7,990000;0,000000;224;101;2 970;-7,990000;D;;
4150;;0,000000;119,000000;181;30;2 972;119,000000;D;;
4151;;0,000000;255,900000;186;30;2 972;255,900000;D;;
4152;;0,000000;168,400000;186;23;2 972;168,400000;D;;
4153;;0,000000;420,000000;248;93;2 972;420,000000;D;;
4154;MATMUT;0,000000;116,620000;174;129;3 002;116,620000;D;;
4155;Entretien;0,000000;91,470000;178;129;3 002;91,470000;D;;
4156;Impots;0,000000;114,340000;211;129;3 002;114,340000;D;;
4157;Impots locaux;0,000000;62,500000;210;88;3 002;62,500000;D;;
4158;Redevance TV;0,000000;10,060000;212;129;3 002;10,060000;D;;
4159;Remb emprunt;0,000000;516,400000;245;129;3 002;516,400000;D;;
4160;Eau;0,000000;56,410000;216;129;3 002;56,410000;D;;
4161;Electricite;0,000000;99,090000;217;129;3 002;99,090000;D;;
4162;Téléphone;0,000000;34,300000;223;129;3 002;34,300000;D;;
4163;Entretien pommier;0,000000;7,620000;219;129;3 002;7,620000;D;;
4164;Impot fonciers;0,000000;56,410000;209;129;3 002;56,410000;D;;
4165;;0,000000;76,220000;245;129;3 002;76,220000;D;;
4166;Argent de poche;0,000000;345,560000;245;129;3 002;345,560000;D;;
4167;;0,000000;609,800000;189;129;3 002;609,800000;D;;
4168;;0,000000;125,010000;176;129;3 002;125,010000;D;;
4169;;0,000000;182,940000;238;129;3 002;182,940000;D;;
4170;;0,000000;99,090000;224;129;3 002;99,090000;D;;
4171;;0,000000;29,990000;223;126;3 002;29,990000;D;;
4172;;242,500000;0,000000;180;51;3 002;-242,500000;D;;
4173;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 031;-29,990000;D;;
4174;;1,460000;0,000000;223;107;3 031;-1,460000;D;;
4175;MATMUT;0,000000;116,620000;174;129;3 062;116,620000;D;;
4176;Entretien;0,000000;91,470000;178;129;3 062;91,470000;D;;
4177;Impots;0,000000;114,340000;211;129;3 062;114,340000;D;;
4178;Impots locaux;0,000000;62,500000;210;88;3 062;62,500000;D;;
4179;Redevance TV;0,000000;10,060000;212;129;3 062;10,060000;D;;
4180;Remb emprunt;0,000000;516,400000;240;129;3 062;516,400000;D;;
4181;Eau;0,000000;56,410000;216;129;3 062;56,410000;D;;
4182;Electricite;0,000000;99,090000;217;129;3 062;99,090000;D;;
4183;Téléphone;0,000000;34,300000;223;129;3 062;34,300000;D;;
4184;Entretien pommier;0,000000;7,620000;219;129;3 062;7,620000;D;;
4185;Impot fonciers;0,000000;56,410000;209;129;3 062;56,410000;D;;
4186;;0,000000;76,220000;245;129;3 062;76,220000;D;;
4187;Argent de poche;0,000000;330,230000;245;129;3 062;330,230000;D;;
4188;;0,000000;609,800000;189;129;3 062;609,800000;D;;
4189;;0,000000;125,010000;176;129;3 062;125,010000;D;;
4190;;0,000000;182,940000;238;129;3 062;182,940000;D;;
4191;;0,000000;99,090000;224;129;3 062;99,090000;D;;
4192;;0,000000;29,990000;223;126;3 062;29,990000;D;;
4193;;242,500000;0,000000;180;51;3 062;-242,500000;D;;
4194;_;129,270000;0,000000;189;4;3 082;-129,270000;D;;
4195;DVD;22,000000;0,000000;181;41;3 082;-22,000000;D;;
4196;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 084;-29,990000;D;;
4197;;2,420000;0,000000;223;107;3 084;-2,420000;D;;
4198;;120,000000;0,000000;189;1;3 085;-120,000000;D;;
4199;;80,000000;0,000000;245;6;3 085;-80,000000;D;;
4200;_;40,000000;0,000000;245;6;3 101;-40,000000;D;;
4201;;20,000000;0,000000;189;6;3 101;-20,000000;D;;
4202;REMISE N?:3781665-000001 CHEQUE;0,000000;130,000000;248;22;3 107;130,000000;D;;
4203;clara;0,000000;70,000000;203;22;3 107;70,000000;D;;
4204;emma;0,000000;70,000000;206;21;3 107;70,000000;D;;
4205;RADIO SIM (10.20+52.60) LM : 15€;0,000000;77,800000;186;30;3 108;77,800000;D;;
4206;SAGE;0,000000;167,440000;186;30;3 108;167,440000;D;;
4207;OVH : 17.82+5.98+5.86;0,000000;29,660000;186;30;3 108;29,660000;D;;
4208;;0,000000;162,000000;186;30;3 108;162,000000;D;;
4209;;0,000000;3 730,420000;191;26;3 108;3 730,420000;D;;
4210;;0,000000;555,000000;211;21;3 108;555,000000;D;;
4211;MATMUT;0,000000;116,620000;174;129;3 109;116,620000;D;;
4212;Entretien;0,000000;91,470000;178;129;3 109;91,470000;D;;
4213;Impots;0,000000;114,340000;211;129;3 109;114,340000;D;;
4214;Impots locaux;0,000000;62,500000;210;88;3 109;62,500000;D;;
4215;Redevance TV;0,000000;10,060000;212;129;3 109;10,060000;D;;
4216;Remb emprunt;0,000000;516,510000;218;129;3 109;516,510000;D;;
4217;Eau;0,000000;56,410000;216;129;3 109;56,410000;D;;
4218;Electricite;0,000000;99,090000;217;129;3 109;99,090000;D;;
4219;Téléphone;0,000000;34,300000;223;129;3 109;34,300000;D;;
4220;Entretien pommier;0,000000;7,620000;219;129;3 109;7,620000;D;;
4221;Impot fonciers;0,000000;56,410000;209;129;3 109;56,410000;D;;
4222;;0,000000;76,220000;245;129;3 109;76,220000;D;;
4223;Argent de poche;0,000000;332,820000;245;129;3 109;332,820000;D;;
4224;;0,000000;609,800000;189;129;3 109;609,800000;D;;
4225;;0,000000;125,010000;176;129;3 109;125,010000;D;;
4226;;0,000000;182,940000;238;129;3 109;182,940000;D;;
4227;;0,000000;99,090000;224;129;3 109;99,090000;D;;
4228;;0,000000;29,990000;223;126;3 109;29,990000;D;;
4229;;242,500000;0,000000;180;51;3 109;-242,500000;D;;
4230;tresses clara;20,000000;0,000000;202;140;3 111;-20,000000;D;;
4231;moi;16,000000;0,000000;245;140;3 111;-16,000000;D;;
4232;GAB 22709 GAB EXT ST-ETIENNE MO;120,000000;0,000000;189;6;3 121;-120,000000;D;;
4233;;10,000000;0,000000;245;6;3 121;-10,000000;D;;
4234;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 128;-29,990000;D;;
4235;;3,280000;0,000000;223;107;3 128;-3,280000;D;;
4236;GAB 22709 GAB EXT ST-ETIENNE MO;20,000000;0,000000;245;6;3 130;-20,000000;D;;
4237;;120,000000;0,000000;191;6;3 130;-120,000000;D;;
4238;MATMUT;0,000000;116,620000;174;129;3 170;116,620000;D;;
4239;Entretien;0,000000;91,470000;178;129;3 170;91,470000;D;;
4240;Impots;0,000000;114,340000;211;129;3 170;114,340000;D;;
4241;Impots locaux;0,000000;62,500000;210;88;3 170;62,500000;D;;
4242;Redevance TV;0,000000;10,060000;212;129;3 170;10,060000;D;;
4243;Remb emprunt;0,000000;516,400000;241;129;3 170;516,400000;D;;
4244;Eau;0,000000;56,410000;216;129;3 170;56,410000;D;;
4245;Electricite;0,000000;99,090000;217;129;3 170;99,090000;D;;
4246;Téléphone;0,000000;34,300000;223;129;3 170;34,300000;D;;
4247;Entretien pommier;0,000000;7,620000;219;129;3 170;7,620000;D;;
4248;Impot fonciers;0,000000;56,410000;209;129;3 170;56,410000;D;;
4249;;0,000000;76,220000;245;129;3 170;76,220000;D;;
4250;Argent de poche;0,000000;327,400000;245;129;3 170;327,400000;D;;
4251;;0,000000;609,800000;189;129;3 170;609,800000;D;;
4252;;0,000000;125,010000;176;129;3 170;125,010000;D;;
4253;;0,000000;182,940000;238;129;3 170;182,940000;D;;
4254;;0,000000;99,090000;224;129;3 170;99,090000;D;;
4255;;0,000000;29,990000;223;126;3 170;29,990000;D;;
4256;;242,500000;0,000000;180;51;3 170;-242,500000;D;;
4257;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 202;-29,990000;D;;
4258;;6,730000;0,000000;223;107;3 202;-6,730000;D;;
4259;cadeau jules;21,000000;0,000000;245;46;3 216;-21,000000;D;;
4260;lampe dynamo;13,850000;0,000000;224;116;3 216;-13,850000;D;;
4261;;0,000000;305,000000;176;30;3 236;305,000000;D;;
4262;;0,000000;500,000000;178;30;3 236;500,000000;D;;
4263;;0,000000;36,000000;185;30;3 236;36,000000;D;;
4264;;0,000000;12,000000;183;30;3 236;12,000000;D;;
4265;;0,000000;2 185,000000;186;30;3 236;2 185,000000;D;;
4266;;0,000000;286,540000;248;30;3 236;286,540000;D;;
4267;;0,000000;60,000000;195;30;3 236;60,000000;D;;
4268;;0,000000;120,230000;245;30;3 236;120,230000;D;;
4269;MATMUT;0,000000;116,620000;174;129;3 237;116,620000;D;;
4270;Entretien;0,000000;91,470000;178;129;3 237;91,470000;D;;
4271;Impots;0,000000;114,340000;211;129;3 237;114,340000;D;;
4272;Impots locaux;0,000000;62,500000;210;88;3 237;62,500000;D;;
4273;Redevance TV;0,000000;10,060000;212;129;3 237;10,060000;D;;
4274;Remb emprunt;0,000000;516,400000;218;129;3 237;516,400000;D;;
4275;Eau;0,000000;56,410000;216;129;3 237;56,410000;D;;
4276;Electricite;0,000000;99,090000;217;129;3 237;99,090000;D;;
4277;Téléphone;0,000000;34,300000;223;129;3 237;34,300000;D;;
4278;Entretien pommier;0,000000;7,620000;219;129;3 237;7,620000;D;;
4279;Impot fonciers;0,000000;56,410000;209;129;3 237;56,410000;D;;
4280;;0,000000;76,220000;196;129;3 237;76,220000;D;;
4281;Argent de poche;0,000000;330,230000;245;129;3 237;330,230000;D;;
4282;;0,000000;609,800000;189;129;3 237;609,800000;D;;
4283;;0,000000;125,010000;176;129;3 237;125,010000;D;;
4284;;0,000000;182,940000;238;129;3 237;182,940000;D;;
4285;;0,000000;91,160000;224;129;3 237;91,160000;D;;
4286;;0,000000;29,990000;223;126;3 237;29,990000;D;;
4287;;242,500000;0,000000;180;51;3 237;-242,500000;D;;
4288;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 253;-29,990000;D;;
4289;;2,850000;0,000000;223;107;3 253;-2,850000;D;;
4290;GAB 22709 GAB EXT ST-ETIENNE MO;50,000000;0,000000;245;6;3 264;-50,000000;D;;
4291;;120,000000;0,000000;189;1;3 264;-120,000000;D;;
4292;enfants;32,000000;0,000000;202;140;3 281;-32,000000;D;;
4293;moi;16,000000;0,000000;245;140;3 281;-16,000000;D;;
4294;MATMUT;0,000000;116,620000;174;129;3 294;116,620000;D;;
4295;Entretien;0,000000;91,470000;178;129;3 294;91,470000;D;;
4296;Impots;0,000000;114,340000;211;129;3 294;114,340000;D;;
4297;Impots locaux;0,000000;62,500000;210;88;3 294;62,500000;D;;
4298;Redevance TV;0,000000;10,060000;212;129;3 294;10,060000;D;;
4299;Remb emprunt;0,000000;516,400000;218;129;3 294;516,400000;D;;
4300;Eau;0,000000;56,410000;216;129;3 294;56,410000;D;;
4301;Electricite;0,000000;99,090000;217;129;3 294;99,090000;D;;
4302;Téléphone;0,000000;34,300000;223;129;3 294;34,300000;D;;
4303;Entretien pommier;0,000000;7,620000;219;129;3 294;7,620000;D;;
4304;Impot fonciers;0,000000;56,410000;209;129;3 294;56,410000;D;;
4305;;0,000000;76,220000;196;129;3 294;76,220000;D;;
4306;Argent de poche;0,000000;330,230000;245;129;3 294;330,230000;D;;
4307;;0,000000;609,800000;189;129;3 294;609,800000;D;;
4308;;0,000000;125,010000;176;129;3 294;125,010000;D;;
4309;;0,000000;182,940000;238;129;3 294;182,940000;D;;
4310;;0,000000;105,210000;224;129;3 294;105,210000;D;;
4311;;0,000000;29,990000;223;126;3 294;29,990000;D;;
4312;;242,500000;0,000000;180;51;3 294;-242,500000;D;;
4313;_;120,000000;0,000000;189;1;3 307;-120,000000;D;;
4314;;60,000000;0,000000;245;6;3 307;-60,000000;D;;
4315;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 319;-29,990000;D;;
4316;;1,640000;0,000000;223;107;3 319;-1,640000;D;;
4317;RS;0,000000;45,000000;193;22;3 336;45,000000;D;;
4318;papa;0,000000;110,000000;193;22;3 336;110,000000;D;;
4319;papa pour anniv clara;0,000000;80,000000;203;22;3 336;80,000000;D;;
4320;montre;0,000000;74,000000;228;30;3 336;74,000000;D;;
4321;;0,000000;172,200000;190;21;3 336;172,200000;D;;
4322;MATMUT;0,000000;116,620000;178;129;3 347;116,620000;D;;
4323;Entretien;0,000000;91,470000;178;129;3 347;91,470000;D;;
4324;Impots;0,000000;114,340000;211;129;3 347;114,340000;D;;
4325;Impots locaux;0,000000;62,500000;210;88;3 347;62,500000;D;;
4326;Redevance TV;0,000000;10,060000;212;129;3 347;10,060000;D;;
4327;Remb emprunt;0,000000;516,400000;238;129;3 347;516,400000;D;;
4328;Eau;0,000000;56,410000;216;129;3 347;56,410000;D;;
4329;Electricite;0,000000;99,090000;217;129;3 347;99,090000;D;;
4330;Téléphone;0,000000;34,300000;223;129;3 347;34,300000;D;;
4331;Entretien pommier;0,000000;7,620000;219;129;3 347;7,620000;D;;
4332;Impot fonciers;0,000000;56,410000;209;129;3 347;56,410000;D;;
4333;;0,000000;76,220000;193;129;3 347;76,220000;D;;
4334;Argent de poche;0,000000;330,230000;245;129;3 347;330,230000;D;;
4335;;0,000000;609,800000;189;129;3 347;609,800000;D;;
4336;;0,000000;125,010000;176;129;3 347;125,010000;D;;
4337;;0,000000;182,940000;238;129;3 347;182,940000;D;;
4338;;0,000000;105,210000;224;129;3 347;105,210000;D;;
4339;;0,000000;29,990000;223;126;3 347;29,990000;D;;
4340;;242,500000;0,000000;180;51;3 347;-242,500000;D;;
4341;GAB 22709 GAB EXT ST-ETIENNE MO;120,000000;0,000000;189;6;3 354;-120,000000;D;;
4342;;60,000000;0,000000;245;6;3 354;-60,000000;D;;
4343;;0,000000;36,000000;248;80;3 363;36,000000;D;;
4344;;0,000000;321,720000;190;80;3 363;321,720000;D;;
4345;OVH 22.72 + 14.35;0,000000;37,070000;186;80;3 363;37,070000;D;;
4346;;0,000000;10,000000;245;80;3 363;10,000000;D;;
4347;==> 05/2009;0,000000;405,000000;190;91;3 363;405,000000;D;;
4348;;0,000000;200,000000;189;91;3 363;200,000000;D;;
4349;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 370;-29,990000;D;;
4350;;4,110000;0,000000;223;107;3 370;-4,110000;D;;
4351;MATMUT;0,000000;116,620000;178;129;3 408;116,620000;D;;
4352;Entretien;0,000000;91,470000;178;129;3 408;91,470000;D;;
4353;Impots;0,000000;114,340000;211;129;3 408;114,340000;D;;
4354;Impots locaux;0,000000;62,500000;210;88;3 408;62,500000;D;;
4355;Redevance TV;0,000000;10,060000;212;129;3 408;10,060000;D;;
4356;Remb emprunt;0,000000;516,400000;218;129;3 408;516,400000;D;;
4357;Eau;0,000000;56,410000;216;129;3 408;56,410000;D;;
4358;Electricite;0,000000;99,090000;217;129;3 408;99,090000;D;;
4359;Téléphone;0,000000;34,300000;223;129;3 408;34,300000;D;;
4360;Entretien pommier;0,000000;7,620000;219;129;3 408;7,620000;D;;
4361;Impot fonciers;0,000000;56,410000;209;129;3 408;56,410000;D;;
4362;;0,000000;76,220000;196;129;3 408;76,220000;D;;
4363;Argent de poche;0,000000;330,230000;245;129;3 408;330,230000;D;;
4364;;0,000000;609,800000;189;129;3 408;609,800000;D;;
4365;;0,000000;125,010000;176;129;3 408;125,010000;D;;
4366;;0,000000;182,940000;238;129;3 408;182,940000;D;;
4367;;0,000000;94,410000;224;129;3 408;94,410000;D;;
4368;;0,000000;29,990000;223;126;3 408;29,990000;D;;
4369;;242,500000;0,000000;180;51;3 408;-242,500000;D;;
4370;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 432;-29,990000;D;;
4371;;1,060000;0,000000;223;107;3 432;-1,060000;D;;
4372;GAB 22709 GAB EXT ST-ETIENNE MO;120,000000;0,000000;189;6;3 462;-120,000000;D;;
4373;;60,000000;0,000000;245;6;3 462;-60,000000;D;;
4374;MATMUT;0,000000;116,620000;224;129;3 470;116,620000;D;;
4375;Entretien;0,000000;91,470000;178;129;3 470;91,470000;D;;
4376;Impots;0,000000;114,340000;211;129;3 470;114,340000;D;;
4377;Impots locaux;0,000000;62,500000;210;88;3 470;62,500000;D;;
4378;Redevance TV;0,000000;10,060000;212;129;3 470;10,060000;D;;
4379;Remb emprunt;0,000000;516,400000;218;129;3 470;516,400000;D;;
4380;Eau;0,000000;56,410000;216;129;3 470;56,410000;D;;
4381;Electricite;0,000000;99,090000;217;129;3 470;99,090000;D;;
4382;Téléphone;0,000000;34,300000;223;129;3 470;34,300000;D;;
4383;Entretien pommier;0,000000;7,620000;219;129;3 470;7,620000;D;;
4384;Impot fonciers;0,000000;56,410000;209;129;3 470;56,410000;D;;
4385;;0,000000;76,220000;196;129;3 470;76,220000;D;;
4386;Argent de poche;0,000000;330,230000;245;129;3 470;330,230000;D;;
4387;;0,000000;609,800000;189;129;3 470;609,800000;D;;
4388;;0,000000;125,010000;176;129;3 470;125,010000;D;;
4389;;0,000000;182,940000;238;129;3 470;182,940000;D;;
4390;;0,000000;94,410000;224;129;3 470;94,410000;D;;
4391;;0,000000;29,990000;223;126;3 470;29,990000;D;;
4392;;242,500000;0,000000;180;51;3 470;-242,500000;D;;
4393;;0,000000;654,700000;191;30;3 474;654,700000;D;;
4394;;0,000000;55,970000;186;30;3 474;55,970000;D;;
4395;;0,000000;49,990000;186;54;3 474;49,990000;D;;
4396;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 491;-29,990000;D;;
4397;;2,200000;0,000000;223;107;3 491;-2,200000;D;;
4398;MATMUT;0,000000;116,620000;224;129;3 538;116,620000;D;;
4399;Entretien;0,000000;91,470000;178;129;3 538;91,470000;D;;
4400;Impots;0,000000;114,340000;211;129;3 538;114,340000;D;;
4401;Impots locaux;0,000000;62,500000;210;88;3 538;62,500000;D;;
4402;Redevance TV;0,000000;10,060000;212;129;3 538;10,060000;D;;
4403;Remb emprunt;0,000000;516,400000;187;129;3 538;516,400000;D;;
4404;Eau;0,000000;56,410000;216;129;3 538;56,410000;D;;
4405;Electricite;0,000000;99,090000;217;129;3 538;99,090000;D;;
4406;Téléphone;0,000000;34,300000;223;129;3 538;34,300000;D;;
4407;Entretien pommier;0,000000;7,620000;219;129;3 538;7,620000;D;;
4408;Impot fonciers;0,000000;56,410000;209;129;3 538;56,410000;D;;
4409;;0,000000;76,220000;196;129;3 538;76,220000;D;;
4410;Argent de poche;0,000000;398,930000;245;129;3 538;398,930000;D;;
4411;;0,000000;609,800000;189;129;3 538;609,800000;D;;
4412;;0,000000;125,010000;176;129;3 538;125,010000;D;;
4413;;0,000000;182,940000;238;129;3 538;182,940000;D;;
4414;;0,000000;99,090000;224;129;3 538;99,090000;D;;
4415;;0,000000;29,990000;223;126;3 538;29,990000;D;;
4416;;242,500000;0,000000;180;51;3 538;-242,500000;D;;
4417;GAB 22650 GAB INT ST-ETIENNE MO;120,000000;0,000000;189;6;3 563;-120,000000;D;;
4418;;60,000000;0,000000;245;6;3 563;-60,000000;D;;
4419;FREE HAUTDEBIT 118687927;29,990000;0,000000;223;113;3 568;-29,990000;D;;
4420;;2,080000;0,000000;223;107;3 568;-2,080000;D;;
4421;;0,000000;515,000000;181;30;3 573;515,000000;D;;
4422;;0,000000;327,140000;190;30;3 573;327,140000;D;;
4423;;0,000000;75,000000;186;30;3 573;75,000000;D;;
4424;;0,000000;137,540000;186;30;3 573;137,540000;D;;
4425;;0,000000;138,000000;245;30;3 573;138,000000;D;;
4426;MATMUT;0,000000;116,620000;245;129;3 611;116,620000;D;;
4427;Entretien;0,000000;91,470000;178;129;3 611;91,470000;D;;
4428;Impots;0,000000;114,340000;211;129;3 611;114,340000;D;;
4429;Impots locaux;0,000000;62,500000;210;88;3 611;62,500000;D;;
4430;Redevance TV;0,000000;10,060000;212;129;3 611;10,060000;D;;
4431;Remb emprunt;0,000000;516,400000;240;129;3 611;516,400000;D;;
4432;Eau;0,000000;56,410000;216;129;3 611;56,410000;D;;
4433;Electricite;0,000000;99,090000;217;129;3 611;99,090000;D;;
4434;Téléphone;0,000000;34,300000;223;129;3 611;34,300000;D;;
4435;Entretien pommier;0,000000;7,620000;219;129;3 611;7,620000;D;;
4436;Impot fonciers;0,000000;56,410000;209;129;3 611;56,410000;D;;
4437;;0,000000;76,220000;196;129;3 611;76,220000;D;;
4438;Argent de poche;0,000000;398,930000;245;129;3 611;398,930000;D;;
4439;;0,000000;609,800000;189;129;3 611;609,800000;D;;
4440;;0,000000;125,010000;176;129;3 611;125,010000;D;;
4441;;0,000000;182,940000;238;129;3 611;182,940000;D;;
4442;;0,000000;99,090000;224;129;3 611;99,090000;D;;
4443;;0,000000;29,990000;223;126;3 611;29,990000;D;;
4444;;242,500000;0,000000;180;51;3 611;-242,500000;D;;
4445;GAB 22650 GAB INT ST-ETIENNE MO;120,000000;0,000000;189;6;3 648;-120,000000;D;;
4446;;60,000000;0,000000;245;6;3 648;-60,000000;D;;
4447;MATMUT;0,000000;116,620000;174;129;3 692;116,620000;D;;
4448;Entretien;0,000000;91,470000;178;129;3 692;91,470000;D;;
4449;Impots;0,000000;114,340000;211;129;3 692;114,340000;D;;
4450;Impots locaux;0,000000;62,500000;210;88;3 692;62,500000;D;;
4451;Redevance TV;0,000000;10,060000;212;129;3 692;10,060000;D;;
